pChEMBL Value,Canomicalsmiles
0.0,COc1ccc(CCN=C2NC(=O)C(=Cc3c[nH]c4ccc(Br)cc34)S2)cc1
1.0,COc1cc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)cc(OC)c1OC
1.0,CCC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
0.0,COc1cc(C#N)cc(-c2ccc(C(=O)c3ccccc3N)cc2)c1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](N)CC2
1.0,Cc1cc(NC(=O)C2CC2)cc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1
1.0,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc(C#N)c2)[nH]c1=O.O=C(O)C(F)(F)F
1.0,COc1cc(C(=O)c2cc(F)cc(-c3ccc(C)c(O)c3)c2)cc(OC)c1OC
0.0,O=C(Nc1cccnc1Nc1ccc(O)cc1)c1cn(Cc2ccc(F)cc2)nn1
1.0,COc1ccc(-n2nc(C(=O)Nc3ccc(F)c(F)c3F)nc2-c2cc(OC)c(OC)c(OC)c2)cc1Cl
0.0,O=C(/C=C\Nc1cnc2ccccc2c1)c1c(-c2ccc(Cl)cc2)nc2ccccn12
0.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1
0.0,Cc1cccc(N2CCN(C(=O)c3nnnn3-c3ccccc3Cl)CC2)c1
0.0,COc1ccc(CCN=C2NC(=O)C(=Cc3cn(CC(=O)c4ccc(OC)cc4)c4ccccc34)S2)cc1
0.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)CCC(=O)n1cc(/C=C/c2cccnc2)c2ccccc21
1.0,COc1cc(C(=O)c2cccc(-c3cccc(O)c3)n2)cc(OC)c1OC
0.0,O=S(=O)(Nc1cc(F)c(F)cc1F)c1c(F)c(F)c(F)c(F)c1OC1CC1
1.0,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC
1.0,COc1ccc(S(=O)(=O)N(c2cc(OC)c(OC)c(OC)c2)S(=O)(=O)c2ccc(OC)cc2)cc1
1.0,CC[C@]1(O)C[C@@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
1.0,COc1cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)cc(OC)c1OC
0.0,COc1cc2nc(/C=C/c3ccccc3)cc(Nc3ccc(Oc4ccccc4)cc3)c2c(OC)c1OC
1.0,COc1cccc(Nc2cc(Nc3cccc(NC(=O)C(C)(C)C)c3)ncn2)c1
1.0,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccc(F)cc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
0.0,COc1ccc(-c2ccc3sc(C(=O)c4cc(OC)c(OC)c(OC)c4)nc3c2)cc1F
1.0,COc1cc(-c2nnc(-c3cc4ccc(OCc5ccccc5)cc4nc3OC)o2)cc(OC)c1OC
1.0,COc1ccc(S(=O)(=O)N(C)c2cc(OC)c(OC)cc2N)cc1
0.0,NNC(=O)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1
1.0,COc1cc(C(=O)/C(C)=C/c2cn(C(=O)c3ccco3)c3ccccc23)cc(OC)n1
1.0,COc1cc(-c2nccc3[nH]c(-c4ccc5cc[nH]c5c4)nc23)cc(OC)c1OC
0.0,COc1cc(-c2nnc3n2N=C(Nc2cccc(N4CCOCC4)c2)CS3)cc(OC)c1OC
0.0,COc1ccc(O)c(/C=C/C(=O)c2c(OC)cc(OC)cc2OC)c1
1.0,COc1ccc2c(c1)NC(=O)CN2c1nc(C)nc(C)c1C
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1ccncn1)C(Cl)(Cl)Cl
1.0,COc1ccc(C(=O)C=Cc2nc(C)c(C)nc2C)cn1
1.0,CCOC(=O)Cn1c(C)c(/C=N/NC(=O)c2cc3c(ccc4ccccc43)o2)c2ccccc21
1.0,COc1ccc(C(=O)c2ccccc2Br)cc1OCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1
0.0,COc1cc(C(=O)/C(F)=C/c2ccc3sc4ccccc4c3c2)cc(OC)c1OC
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C(C)=O)cc3)n2)cc(OC)c1OC
0.0,COc1ccc2c(c1)CCC(C(=O)c1ccc(OC)c3c1OCO3)C2
0.0,Nc1nc(N)c2ncn(C(NC(=O)OCCN3CCOCC3)C(Cl)(Cl)Cl)c2n1
1.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(OC)c(O)c1
0.0,O=C(Cc1ccc(NC(=O)c2cccc(F)c2)cc1)NCc1ccccc1
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3ccccc3C(F)(F)F)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1.0,COc1ccc(CN(C(=O)CCSc2nc3ccccc3o2)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC
1.0,CSc1cc(C(=O)c2ccc3c(ccn3C)c2)cc(SC)n1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1ccc([C@H]2[C@@H](C)C(=O)N2c2cc(OC)c(OC)c([Se]C)c2)cc1O
0.0,CCN1CC(=O)N[C@@H](Cc2c(C(=O)c3ccc(OC)cc3F)[nH]c3ccccc23)C1=O
0.0,COc1cc2c(cc1OCCCCCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12
0.0,COc1ccc2c(c1)c(Nc1cc(OC)c(OC)c(OC)c1)c(C(=O)OC(C)C)n2Cc1ccccc1
0.0,COc1ccc(Nc2cc(/C=C/c3ccccc3)nc3cc(OC)c(OC)c(OC)c23)cc1
0.0,COc1cccc(OS(=O)(=O)c2ccc(N3CC(=O)NC3=O)cc2)c1
0.0,O=C(/C=C\Nc1ccc2ncccc2c1)c1c(-c2ccc(Cl)cc2)nc2ccccn12
1.0,COc1ccc(C=CC(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1N
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1nccc2ccccc12)C(Cl)(Cl)Cl
0.0,COc1cc2c(cc1OCCCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
0.0,COc1ccc(CN(C(=O)CSc2nc3ccccc3s2)c2cc(OC)c(OC)c(OC)c2)cc1F
0.0,COC(=O)c1coc(-c2nc3oc2[C@@]2(C4CCCCC4)C(=O)Nc4ccc(cc42)C[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H]3C(C)(C)C)n1
0.0,COc1ccc2c(c1)ncn2C(=O)c1cc(OC)c(OC)c(OC)c1
0.0,COC(=O)NCCc1c(C(=O)c2ccc(Cl)cc2)[nH]c2ccccc12
1.0,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccc(-c2cccc(-c3cc(OC)c(OC)c(OC)c3)n2)cc1OCCCCC(=O)NO
0.0,COc1cc(-c2nccn2-c2ccc3cc[nH]c3c2)cc(OC)c1OC
0.0,COc1cc(-c2nnc3n2N=C(c2ccc(F)c(F)c2)CS3)cc(OC)c1OC
0.0,COc1cc2c(cc1OCCCCC(=O)Nc1ccccc1N)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12
1.0,COc1ccc(/C=C/S(=O)(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,CN(C)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1OCc1ccc(C(N)=O)cc1
0.0,O=C1C=CC(=O)C(c2cc(-c3cccs3)on2)=C1
1.0,COc1ccc([C@H]2[C@H](CBr)C(=O)N2c2cc(OC)c(OC)c([Se]C)c2)cc1O
1.0,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
0.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CCCC[C@@H]1SC[C@@H]3NC(=O)N[C@@H]31)CC2
0.0,COc1cc2c(cc1O)CN(CNC(=O)c1cc(OC)c(OC)c(OC)c1)C=C2
0.0,CSc1ccc(NC(=O)Nc2cccc(CNc3cnc4ccccc4n3)c2)cc1
0.0,COc1cc2nc(/C=C/c3ccc([N+](=O)[O-])cc3)cc(Nc3ccc(Oc4ccccc4)cc3)c2c(OC)c1OC
0.0,C[C@]12CC[C@@H]3c4ccc(OCc5ccc(C(=O)Nc6ccccc6N)cc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(N)(=O)=O
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1nccc(N)n1)C(Cl)(Cl)Cl
1.0,COc1cc(Sc2c[nH]c3c(-c4cccs4)cccc23)cc(OC)c1OC
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,C=CCOC(=O)Nc1nc2ccc(CCCC)cc2[nH]1
0.0,O=C1CCCN1c1ccc(S(=O)(=O)Nc2ccc(-c3ccccc3)cc2)cc1
1.0,CCOC(=O)C1=C(N)Oc2cc3c(cc2C1c1cc(Br)c(OC)c(OC)c1)CCN3
0.0,COc1ccc2c(c1)NCCN2C(=O)c1ccc2cc(OC)ccc2c1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,CCOC(=O)c1c(Nc2cc(OC)cc(OC)c2)c2cc(OC)ccc2n1C
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3cccc(C)c3Br)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
0.0,CCCOC(=O)c1c(Nc2cc(OC)cc(OC)c2)c2cc(OC)ccc2n1C
1.0,CNc1ccc(S(=O)(=O)N(C)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,CCn1ccc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc21
0.0,CCN(CC)C(=O)c1ccccc1C(=O)Nc1ccc(CC(=O)NCc2ccccc2)cc1
0.0,COc1cc(C(=O)c2nnc(-c3ccc(C)cc3)s2)cc(OC)c1OC
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,COc1ccc(/C=C\c2ccc3c(c2)c(CO)cn3C)c(OC)c1OC
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
1.0,CC1=C2Oc3ccc(N=Nc4cccc(C(F)(F)F)c4)cc3C2P(OC(C)C)(OC(C)C)(OC(C)C)O1
1.0,COc1ccc(/C=C/C(=O)c2ccccc2-c2cccc(F)c2)cc1OCCCC(=O)NO
1.0,C=C(c1cc(Cl)nc(N(C)C)c1)c1ccc(OC)c(O)c1
1.0,CCn1c(C(=O)OC)c(Nc2cc(OC)c(OC)c(OC)c2)c2ccc(OC)cc21
1.0,COc1ccc2c(c1)NC(=O)CN2c1nc(Cl)nc2c1CCC2
1.0,O=C(Nc1cccc(Nc2nc(Nc3cccc(C(F)(F)F)c3)c3sccc3n2)c1)C1CC1
0.0,Cc1ccc(-n2c(-c3ccc(Cl)cc3)cc(C(=O)C(=O)Nc3cccnc3)c2C)cc1
0.0,COc1ccc(-c2cc(C3=C(N4CC4)C(=O)C(C)=C(N4CC4)C3=O)no2)cc1
1.0,COc1cc(C(C)c2ccc(OC)c(O)c2)cc(OC)n1
0.0,COc1ccc(N/N=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1
0.0,CC(C)OC(=O)Nc1nc2ccc(F)cc2[nH]1
1.0,COc1cccc(Nc2nc(Nc3cccc(NC(=O)C4CC4)c3)c3ccsc3n2)c1
0.0,COC(=O)c1coc(-c2nc3oc2[C@@]2(c4ccccc4)C(=O)N(C)c4ccc(cc42)C[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H]3C(C)(C)C)n1
0.0,COc1ccc(C2=NN(CC(N)=O)C(=O)N(c3ccccc3)C2)cc1
1.0,COc1ccc(S(=O)(=O)Nc2cc(OC)c(NC(=O)CCCl)cc2OC)cc1
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3ccc(Cl)cc3)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1.0,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@@H](OC(=O)CNC(=O)OCc3ccc(NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](NC(=O)CCCCCN4C(=O)C=CC4=O)C(C)C)cc3)[C@@H](Cl)c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl
1.0,COc1cc(-c2c[nH]cc2-c2ccc(C)cc2)cc(OC)c1OC
1.0,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2c(F)cccc2Cl)[nH]c1=O.O=C(O)C(F)(F)F
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)OCCOCCOCCO)CC2
0.0,COc1ccc(Nc2nc3nccc(-c4cc(OC)c(OC)c(OC)c4)n3n2)cc1O
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,COC(=O)c1coc(-c2nc3oc2[C@@]2(c4cc(C)cc(C)c4)C(=O)Nc4ccc(cc42)C[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H]3C(C)(C)C)n1
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3cccc(C)c3Br)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2cccc(OC)c2)cc1
0.0,CCSc1ncc(/C=C/C(=O)c2ccc(Cl)cc2)n1Cc1ccccc1
0.0,COc1ccc(-n2ccnc2-c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
0.0,CCOC(=O)CNC(=O)Nc1ccc(S(=O)(=O)Oc2ccc(OC)cc2)cc1
0.0,COc1ccc(-c2cc(C3=C(N4CC4)C(=O)C(C)=C(N4CC4)C3=O)no2)cc1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,COc1ccc(NC(=O)CSc2nnc(-c3cc(OC)c(OC)c(OC)c3)n2N)cc1
1.0,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,COc1ccc(-c2cccn2-c2cc(OC)c(OC)c(OC)c2)cc1Cl
1.0,COc1cc(-n2cnc3ccc(-c4cccc(O)c4)cc32)cc(OC)c1OC
0.0,COc1ccc(C2=Cc3c(c(O)nn3C(=S)Nc3ccccc3)C(c3ccc(OC)cc3)C2)cc1
1.0,CC(=O)OC1=C(c2cccc3cnccc23)Oc2cc3ccccc3cc2-n2cccc21
0.0,COc1ccc(-c2sc3n(c(NC(C)(C)C)c4[n+]3[C@@H]3CC(=O)C=C[C@]3(C)OC4)c2-c2ccc(OC)cc2)cc1.O=S(=O)([O-])C(F)(F)F
0.0,COc1cc(OC)cc(N2CCN(C(=O)c3nnnn3-c3cccc(Br)c3)CC2)c1
1.0,CC(=O)OC1=C(c2cccc3cccnc23)Oc2cc3ccccc3cc2-n2cccc21
0.0,COc1cc(Br)c(C(=O)Nc2nnc(SCCCCOc3c(OC)ccc4c3C(=O)O[C@@H]4[C@H]3c4c(cc5c(c4OC)OCO5)CCN3C)s2)cc1OC
0.0,N=c1c2c(ncn1O)Oc1ccc3ccccc3c1C2c1ccccc1Cl
0.0,O=C(NN=Cc1ccccc1O)c1[nH]c2ccc(Br)cc2c1-c1ccccc1
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)c(N)c3)n2)cc(OC)c1OC
0.0,C[C@]12CC[C@@H]3c4ccc(OCCCC(=O)Nc5ccccc5N)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(N)(=O)=O
1.0,COc1ccc2c(/C=C(\C)C(=O)c3cc(OC)c(OC)c([Se]C)c3)cn(C)c2c1
0.0,COc1ccc(-c2cncnc2-c2cc(OC)c(OC)c(OC)c2)cc1
0.0,O=C1CN(Cc2ccccc2)C(=O)[C@H](Cc2c(C(=O)c3ccccc3)[nH]c3ccccc23)N1
1.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(C)cc1
0.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)OCCO)CC2
1.0,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccc(CCN=C2NC(=O)C(=Cc3c[nH]c4ccc(I)cc34)S2)cc1
1.0,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2OCCF)cc1F
0.0,COC(=O)c1coc(-c2nc3oc2[C@@]2(c4cc(C)cc(C)c4)C(=O)Nc4ccc(cc42)C[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H]3C(C)(C)C)n1
0.0,COc1cc(-c2n[nH]c(=O)n2-c2ccccc2C)cc(OC)c1OC
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,C=C[C@H]1C(=O)N(c2ccc(SC)cc2)[C@@H]1c1cc(OC)c(OC)c(OC)c1
0.0,COc1ccc(Nc2cc(/C=C/c3cc(OC)c(OC)c(OC)c3)nc3cc(OC)c(OC)c(OC)c23)cc1OC
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1cc(C(=O)c2nn(-c3ccccc3F)nc2N2CC(O)C2)cc(OC)c1OC
0.0,Brc1ccc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)cc1
1.0,O=c1c2cc(F)ccc2nc(-c2ccc(F)cc2)n1N=Cc1ccc([N+](=O)[O-])cc1
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccc(Br)cc2)cc1
0.0,COC(=O)c1coc(-c2nc3oc2[C@@]2(c4ccccc4)C(=O)Nc4ccc(cc42)C[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H]3C(C)(C)C)n1
0.0,COC(=O)c1coc(-c2nc3oc2[C@@]2(c4ccccc4)C(=O)Nc4ccc(cc42)CC[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H]3C(C)(C)C)n1
0.0,CC(C)(C)c1nc(Nc2ccc([N+](=O)[O-])cc2Cl)sc1Cc1cc2ccccc2[nH]c1=O
1.0,Fc1ccc2c(c1)CCCN2c1nc(Cl)nc2ncccc12
0.0,COc1cc(/C(=C\C#N)c2csc(-c3ccccc3)n2)cc(OC)c1OC
0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
0.0,COc1ccc(C2C(c3cc(OC)c(OC)c(OC)c3)N2C)cc1F
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,COc1cc2nc(/C=C/c3ccc([N+](=O)[O-])cc3)cc(Nc3ccc(C(=O)c4ccccc4)cc3)c2c(OC)c1OC
0.0,COc1cc(-c2nnc(SCC(=O)Nc3cccc(C)c3)n2N)cc(OC)c1OC
0.0,Cc1onc(-c2ccco2)c1N
0.0,COc1cc(C2C(C#N)=C(N)Oc3cc4[nH]c(N)nc4cc32)cc(OC)c1OC
1.0,COc1cc(C(=O)c2cc(O)cc(-c3ccc(C)cc3)n2)cc(OC)c1OC
1.0,COc1cccc(Nc2cc(Nc3ccc(NC(=O)C4CC4)cc3)ncn2)c1
0.0,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)N32)OCO4)ccn1
1.0,CC(=O)OC1=C(c2cccc3ccc(C)nc23)Oc2cc3ccccc3cc2-n2cccc21
1.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc(C(F)(F)F)c1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)OCC(F)(F)F)CC2
0.0,COc1ccc(C(=O)/C=C/c2cnc(SC)n2Cc2ccccc2)cc1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)OC(C)C)CC2
0.0,COc1cccc(Cn2cc(C(=O)Nc3cccnc3Nc3cc(OC)c(OC)c(OC)c3)nn2)c1
1.0,C/C=C/C(=O)N(Cc1ccc(OC)c(O)c1)c1cc(OC)c(OC)c(OC)c1
0.0,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(S(=O)(=O)c2cc(F)c(F)c(F)c2F)C1
1.0,COc1ccc(-c2cccn2-c2cc(OC)c(OC)c(OC)c2)cc1
1.0,Cc1c(F)cccc1Nc1cc(Nc2cccc(NC(=O)C3CC3)c2)ncn1
0.0,COc1cc2c(cc1OCCCC(=O)Nc1ccccc1N)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
0.0,COc1cc(/C=C/c2cc(Nc3ccccc3C(=O)c3ccccc3)c3c(OC)c(OC)c(OC)cc3n2)cc(OC)c1OC
0.0,O=C(NC(Nc1ncnc2c1cnn2C(NC(=O)OCCc1ccccn1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)OCCc1ccccn1
0.0,CCN1C(=O)[C@@H]2Cc3cc4c(cc3[C@@H](c3cc(OC)c(OC)c(OC)c3)N2C1=S)OCO4
0.0,COc1ccc(/C=C/[Se](=O)(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccnc(NC(NC(=O)OCCn2c([N+](=O)[O-])cnc2C)C(Cl)(Cl)Cl)n1
1.0,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2OCC(F)F)cc1F
1.0,COc1ccc2c(c1)NC(=O)CN2c1nc(C)nc2onc(C)c12
0.0,COc1cc(Nc2c(C(=O)OCc3ccccc3)[nH]c3ccccc23)cc(OC)c1OC
1.0,COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccoc2)cc(OC)c1OC
0.0,COc1ccc(-c2cccn2-c2cc(OC)c(OC)c(OC)c2)cc1
0.0,COc1cc2c(cc1OC)C(c1ccc([N+](=O)[O-])cc1)N(C(=O)c1ccc(/C=C/c3ccccc3)cc1)CC2
0.0,COc1cc(OC)c(C(=O)/C=C/c2c[nH]c3cc(OC)ccc23)c(OC)c1
1.0,COc1cc(C(=O)/C(F)=C/c2c(-c3ccccc3)[nH]c3ccccc23)cc(OC)c1OC
1.0,COc1ccc(CNC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)cc1O
0.0,O=C1NC(=NCc2ccccc2)SC1=Cc1cn(CC(=O)c2ccc(Br)cc2)c2ccccc12
1.0,COc1cc(/C=C\c2ccc3c(c2)c(C(=O)N(C)CC(=O)O)cn3C)cc(OC)c1OC
0.0,COc1cc(-c2nnc(-c3cc4ccccc4nc3OC)o2)cc(OC)c1OC
0.0,Nc1nc(N)c2ncn(C(NC(=O)OCCc3ccccn3)C(Cl)(Cl)Cl)c2n1
0.0,COc1cc(C(=O)/C(F)=C/c2sc3ccccc3c2C)cc(OC)c1OC
1.0,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC
0.0,COc1cc(-c2cccc(-c3cccc(/C=C/C(=O)NO)c3)n2)cc(OC)c1OC
0.0,Cc1cccc(C)c1Nc1nc(C(C)(C)C)c(Cc2cc3ccccc3[nH]c2=O)s1
0.0,COC(=O)Nc1ccc(C(=O)Nc2ccccc2OC)c(O)c1
1.0,C=C(c1ccc2c(ccn2C)c1)c1cc(NC)nc2ccccc12
0.0,O=C1C=C(N2CC2)C(=O)C(c2cc(-c3ccccc3)on2)=C1N1CC1
0.0,COc1cc2c(cc1OCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
0.0,COc1ccc(C2=NN(CCC(N)=O)C(=O)N(c3cc(OC)c(OC)c(OC)c3)C2)cc1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)OCCO)CC2
0.0,C=CCOc1ccc(C(=O)NNC(=O)c2cc(OC)c(OC)c(OC)c2)cc1
0.0,COc1ccc2[nH]cc(C=C3SC(=NCc4ccc(C(F)(F)F)cc4)NC3=O)c2c1
1.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)c(F)c3)n2)cc(OC)c1OC
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3ccc(F)cc3)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
